title,url,category,price,count_review,address,count_photo,rating,rating_by_category,normalized_rating
Рузанна,https://www.tripadvisor.ru/Hotel_Review-g608960-d6848980-Reviews-Ruzanna-Anapa_Krasnodar_Krai_Southern_District.html,Небольшой отель,,3,"ул. Черноморская, 52а, Анапа 353440 Россия",8,3.5,0.8553692056836711,0.7211486144718315
"Гостиница ""Скала""",https://www.tripadvisor.ru/Hotel_Review-g608960-d4283161-Reviews-Skala_Hotel-Anapa_Krasnodar_Krai_Southern_District.html,Небольшой отель,,9,"Пионерский пр-т, 56, Анапа 353456 Россия",18,3.5,1.0920335429769392,0.7543411393183777
Гостевой дом Ника,https://www.tripadvisor.ru/Hotel_Review-g608960-d8498573-Reviews-Guest_House_Nika-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,7,"ул. Новороссийская, 62А, Анапа 353440 Россия",4,2.5,1.0129716981132075,0.5270908237524322
Guest House Emely,https://www.tripadvisor.ru/Hotel_Review-g608960-d13796640-Reviews-Guest_House_Emely-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница особого типа,,0,"ул. Тургенева,  221а, Анапа 353440 Россия",4,,0.19047619047619047,0.006069802731411229
Ателика Дельфин,https://www.tripadvisor.ru/Hotel_Review-g608960-d6460261-Reviews-Atelika_Delfin-Anapa_Krasnodar_Krai_Southern_District.html,Российский пансионат,,13,"Пионерский проспект, 88 п. Джемете, Анапа 353450 Россия",11,2.0,0.5088074440066434,0.45573099655041993
Гостевой дом На Черноморской,https://www.tripadvisor.ru/Hotel_Review-g608960-d7690964-Reviews-Guest_House_na_Chernomorskoi-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"ул. Черноморская, дом 53, Анапа 353440 Россия",12,,0.10256410256410257,0.018209408194233688
Fioleto,https://www.tripadvisor.ru/Hotel_Review-g608960-d15805953-Reviews-Fioleto-Anapa_Krasnodar_Krai_Southern_District.html,Курорт особого типа,,70,"Пионерский проспект, 253, Анапа 353456 Россия",96,2.5,2.218236689934803,0.8558854757640797
"Гостевой дом ""Круиз""",https://www.tripadvisor.ru/Hotel_Review-g608960-d12393121-Reviews-Guest_House_Kruiz-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"ул. Крепостная, 15А, Анапа 353440 Россия",0,,0.0,0.0
"""Виктория"" Гостевой дом Романовых",https://www.tripadvisor.ru/Hotel_Review-g608960-d6694486-Reviews-Viktoria_Romanovs_Guest_House-Anapa_Krasnodar_Krai_Southern_District.html,Хостел,,2,"ул. Терновая, 2, Анапа 353440 Россия",0,2.0,0.5666666666666667,0.406006006006006
Родничок,https://www.tripadvisor.ru/Hotel_Review-g8651316-d10552824-Reviews-Rodnichok_Guesthouse-Nizhneye_Dzhemete_Anapa_Krasnodar_Krai_Southern_District.html,Хостел,,7,"Джеметинский проезд, д. 20, Нижнее Джемете, Анапа 354002 Россия",13,1.5,1.225438596491228,0.3407478798981075
Guest House Valencia,https://www.tripadvisor.ru/Hotel_Review-g608960-d12707143-Reviews-Guest_House_Valencia-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"ulitsa Kati Solovyanovoy 100A, Анапа 353440 Россия",0,,0.0,0.0
Guesthouse on Krasnodarskaya,https://www.tripadvisor.ru/Hotel_Review-g608960-d12707650-Reviews-Guesthouse_on_Krasnodarskaya-Anapa_Krasnodar_Krai_Southern_District.html,B&B/мини-отель,,0,"Ulitsa Krasnodarskaya 122/1, Анапа 350916 Россия",0,,0.0,0.0
Pionerskiy 209,https://www.tripadvisor.ru/Hotel_Review-g608960-d15333322-Reviews-Pionerskiy_209-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"209 Pionerskiy Prospekt, Анапа 353456 Россия",0,,0.0,0.0
Hotel Diana,https://www.tripadvisor.ru/Hotel_Review-g608960-d14765563-Reviews-Hotel_Diana-Anapa_Krasnodar_Krai_Southern_District.html,Отель особого типа,,0,"Новороссийская, 214, Анапа 353440 Россия",0,,0.0,0.0
Золотая Миля Корпус 2,https://www.tripadvisor.ru/Hotel_Review-g608960-d20110514-Reviews-Golden_Mile_Building_2-Anapa_Krasnodar_Krai_Southern_District.html,Отель,,0,"ул. Калинина,  12б, Анапа 353440 Россия",0,,0.0,0.0
Guest House Nodari,https://www.tripadvisor.ru/Hotel_Review-g608960-d19722549-Reviews-Guest_House_Nodari-Anapa_Krasnodar_Krai_Southern_District.html,Отель,,0,,0,,0.0,0.0
"Панорама-отель ""Джем""",https://www.tripadvisor.ru/Hotel_Review-g608960-d12340058-Reviews-Panorama_Hotel_Dzhem-Anapa_Krasnodar_Krai_Southern_District.html,Отель,,7,"Пионерский проспект, 70Д, Анапа 353450 Россия",62,2.0,0.5151029633578951,0.5151029633578951
"Отель ""ЭрГес""",https://www.tripadvisor.ru/Hotel_Review-g608960-d12031001-Reviews-ErGes_Hotel-Anapa_Krasnodar_Krai_Southern_District.html,Отель,,15,"проезд Котломской, 4, Анапа 353440 Россия",0,2.0,0.44504504504504505,0.44504504504504505
Фатима,https://www.tripadvisor.ru/Hotel_Review-g608960-d6818995-Reviews-Fatima-Anapa_Krasnodar_Krai_Southern_District.html,Хостел,,0,"ул. Новороссийская, 33, Анапа 353440 Россия",0,,0.0,0.0
Anapa Hostel 299,https://www.tripadvisor.ru/Hotel_Review-g608960-d15217653-Reviews-Anapa_Hostel_299-Anapa_Krasnodar_Krai_Southern_District.html,Хостел,,0,"Rozhdestvenskaya Ulitsa 30, Анапа 353451 Россия",0,,0.0,0.0
Дом Максим,https://www.tripadvisor.ru/Hotel_Review-g608960-d20997130-Reviews-Dom_Maksim-Anapa_Krasnodar_Krai_Southern_District.html,B&B/мини-отель,,0,,0,,0.0,0.0
"Гостевой дом ""Людмила""",https://www.tripadvisor.ru/Hotel_Review-g608960-d23319572-Reviews-Guest_House_Lyudmila-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"ул. Тургенева, 222, Анапа 353440 Россия",12,,0.10256410256410257,0.018209408194233688
"ZhK ""Kavkaz""",https://www.tripadvisor.ru/Hotel_Review-g608960-d15801888-Reviews-ZhK_Kavkaz-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"Ulitsa Verkhnyaya Doroga, Анапа 353440 Россия",0,,0.0,0.0
Krymsky Val - Anapa Apartments,https://www.tripadvisor.ru/Hotel_Review-g608960-d16761412-Reviews-Krymsky_Val_Anapa_Apartments-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"ul. Krymskaya 272, Kvartira 106, Анапа 353440 Россия",0,,0.0,0.0
Мария,https://www.tripadvisor.ru/Hotel_Review-g608960-d6696894-Reviews-Maria-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"ул. Терская 63/2, Анапа 353440 Россия",0,,0.0,0.0
У Татьяны,https://www.tripadvisor.ru/Hotel_Review-g608960-d6818892-Reviews-U_Tatyany-Anapa_Krasnodar_Krai_Southern_District.html,Хостел,,0,"ул. Гребенская, 54 ул. Тургенева, д. 206, Анапа 353440 Россия",0,,0.0,0.0
Ital'yanskiy Dvorik,https://www.tripadvisor.ru/Hotel_Review-g608960-d14016805-Reviews-Ital_yanskiy_Dvorik-Anapa_Krasnodar_Krai_Southern_District.html,Отель особого типа,,0,"97 Leningradskaya Ulitsa, Анапа 353445 Россия",0,,0.0,0.0
Частныи сектор,https://www.tripadvisor.ru/Hotel_Review-g608960-d15602917-Reviews-Chastnyy_Sektor-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"Ул. Шевченко, д.256, Анапа 353440 Россия",0,,0.0,0.0
Гостевои дом Морская звезда в п. Джемете,https://www.tripadvisor.ru/Hotel_Review-g608960-d15602906-Reviews-Gostevoy_Dom_Morskaya_Zvezda_V_P_Dzhemete-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница особого типа,,0,"Песчаная, д.26, Анапа 353456 Россия",0,,0.0,0.0
Guest house Briz,https://www.tripadvisor.ru/Hotel_Review-g608960-d12353876-Reviews-Guest_house_Briz-Anapa_Krasnodar_Krai_Southern_District.html,Хостел,,0,"Ulica Severnaya Ap 25, Анапа 353445 Россия",0,,0.0,0.0
Dako,https://www.tripadvisor.ru/Hotel_Review-g608960-d12610714-Reviews-Dako-Anapa_Krasnodar_Krai_Southern_District.html,Отель особого типа,,0,"Bukovaya 4, Анапа 353441 Россия",0,,0.0,0.0
Guest House on Trudyashikhsya Street,https://www.tripadvisor.ru/Hotel_Review-g608960-d12687757-Reviews-Guest_House_on_Trudyashikhsya_Street-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"ulitsa Trudyashikhsya 127, Анапа 353440 Россия",0,,0.0,0.0
Караван,https://www.tripadvisor.ru/Hotel_Review-g608960-d8379251-Reviews-Karavan-Anapa_Krasnodar_Krai_Southern_District.html,Российский пансионат,,0,"Пионерский проспект, 221, Анапа 353456 Россия",0,,0.0,0.0
Hotel Prestige,https://www.tripadvisor.ru/Hotel_Review-g608960-d21132102-Reviews-Hotel_Prestige-Anapa_Krasnodar_Krai_Southern_District.html,Отель,,0,,0,,0.0,0.0
Guest House Kristiel,https://www.tripadvisor.ru/Hotel_Review-g608960-d12340984-Reviews-Guest_House_Kristiel-Anapa_Krasnodar_Krai_Southern_District.html,Коттедж,,0,"27 Krymskaya ulitsa, Анапа 353440 Россия",0,,0.0,0.0
Priboy Inn,https://www.tripadvisor.ru/Hotel_Review-g608960-d17522730-Reviews-Priboy_Inn-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница особого типа,,0,"Pionerskiy Prospekt 62/2, Анапа 353444 Россия",0,,0.0,0.0
Khan Barkhan,https://www.tripadvisor.ru/Hotel_Review-g608960-d12610648-Reviews-Khan_Barkhan-Anapa_Krasnodar_Krai_Southern_District.html,B&B/мини-отель особого типа,,0,"4 Stepnoy tupik, Анапа 353456 Россия",0,,0.0,0.0
Guest house Aneta,https://www.tripadvisor.ru/Hotel_Review-g608960-d10767820-Reviews-Guest_house_Aneta-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница,,0,"Novorossiysk 62, Анапа 353440 Россия",0,,0.0,0.0
Guesthouse Valensiya,https://www.tripadvisor.ru/Hotel_Review-g608960-d12552852-Reviews-Guesthouse_Valensiya-Anapa_Krasnodar_Krai_Southern_District.html,Коттедж,,0,"Novorossiyskaya ulitsa 213, Анапа 353440 Россия",0,,0.0,0.0
Guest House U Mayaka,https://www.tripadvisor.ru/Hotel_Review-g608960-d21307856-Reviews-Guest_House_U_Mayaka-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,,0,,0.0,0.0
Guest House Atlant,https://www.tripadvisor.ru/Hotel_Review-g608960-d10671483-Reviews-Guest_House_Atlant-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"ul. Kati Solovyanovoy dom 79-2, Анапа 353450 Россия",0,,0.0,0.0
Boutique Hotel Gaudi,https://www.tripadvisor.ru/Hotel_Review-g608960-d21312809-Reviews-Boutique_Hotel_Gaudi-Anapa_Krasnodar_Krai_Southern_District.html,Отель особого типа,,0,"Славная улица,  25, Анапа 353456 Россия",0,,0.0,0.0
Guest House Positive,https://www.tripadvisor.ru/Hotel_Review-g608960-d21366799-Reviews-Guest_House_Positive-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"Proezd Kiparisoviy 5, Анапа 353417 Россия",0,,0.0,0.0
Guest House On Utesova Street,https://www.tripadvisor.ru/Hotel_Review-g608960-d21378407-Reviews-Guest_House_On_Utesova_Street-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"Ulitsa Utesova 46, Анапа 353440 Россия",0,,0.0,0.0
Baza otdykha Plyazhniy poselok,https://www.tripadvisor.ru/Hotel_Review-g608960-d8790107-Reviews-Baza_otdykha_Plyazhniy_poselok-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"Pionerskiy prospekt 5, Анапа 353444 Россия",0,,0.0,0.0
Marina,https://www.tripadvisor.ru/Hotel_Review-g608960-d15082686-Reviews-Marina-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"217 Pionerskiy Prospekt, Анапа 353456 Россия",0,,0.0,0.0
Посейдон-1,https://www.tripadvisor.ru/Hotel_Review-g608960-d20950898-Reviews-Poseidon_1-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"Трудящихся 169, Анапа 353440 Россия",0,,0.0,0.0
Гостевои дом Чаика,https://www.tripadvisor.ru/Hotel_Review-g608960-d17563562-Reviews-Gostevoy_Dom_Chayka-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"150 Ulitsa Novorossiyskaya, Анапа 353440 Россия",0,,0.0,0.0
Poberezh`e,https://www.tripadvisor.ru/Hotel_Review-g608960-d21395040-Reviews-Poberezh_e-Anapa_Krasnodar_Krai_Southern_District.html,Отель,,0,,0,,0.0,0.0
гостевои дом,https://www.tripadvisor.ru/Hotel_Review-g608960-d21409260-Reviews-Gostevoi_Dom-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,,0,,0.0,0.0
Elena,https://www.tripadvisor.ru/Hotel_Review-g608960-d10356822-Reviews-Elena-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"Trudyasihsiya, 80A, Анапа 353440 Россия",0,,0.0,0.0
Отель Антик,https://www.tripadvisor.ru/Hotel_Review-g608960-d23178467-Reviews-Otel_Antik-Anapa_Krasnodar_Krai_Southern_District.html,Отель,,0,"9 Proyezd Golubyye Dali 3 этаж, Анапа 353456 Россия",0,,0.0,0.0
Zeleniy Dvorik Guesthouse,https://www.tripadvisor.ru/Hotel_Review-g608960-d15602764-Reviews-Zeleniy_Dvorik_Guesthouse-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"59 Ulitsa Turgeneva, Анапа 353440 Россия",0,,0.0,0.0
Guest House Family,https://www.tripadvisor.ru/Hotel_Review-g608960-d23262993-Reviews-Guest_House_Family-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"Ulitsa Tamanskaya 22а/1, Анапа 353440 Россия",0,,0.0,0.0
Ракушка Анапа,https://www.tripadvisor.ru/Hotel_Review-g608960-d23153827-Reviews-Rakushka_Anapa-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"ул. Крымская дом 186а, Анапа 353440 Россия",2,,1.0,0.0030349013657056147
Mini-hotel Lydia,https://www.tripadvisor.ru/Hotel_Review-g608960-d12244540-Reviews-Mini_hotel_Lydia-Anapa_Krasnodar_Krai_Southern_District.html,Хостел,,0,"Tamanskaya ulitsa 66, Анапа 353454 Россия",0,,0.0,0.0
Мини-отель «Магнолия»,https://www.tripadvisor.ru/Hotel_Review-g608960-d23415958-Reviews-Mini_Otel_Magnoliya-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"терская 58, Анапа 353440 Россия",0,,0.0,0.0
Гостевой дом  Центральный,https://www.tripadvisor.ru/Hotel_Review-g608960-d23295068-Reviews-Guest_House_Tsentralnyi-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"Шевченко 33, Анапа 353440 Россия",0,,0.0,0.0
Гостевой дом Дача у моря,https://www.tripadvisor.ru/Hotel_Review-g608960-d23256541-Reviews-Gostevoy_Dom_Dacha_U_Morya-Anapa_Krasnodar_Krai_Southern_District.html,Небольшой отель,,0,"Ленинградская 99 анапа пионерскии проспект, Анапа 353440 Россия",0,,0.0,0.0
Na Astrakhanskoi,https://www.tripadvisor.ru/Hotel_Review-g608960-d15236705-Reviews-Na_Astrakhanskoi-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"20 Ulitsa Astrakhanskaya, Анапа 353440 Россия",0,,0.0,0.0
Анапский берег,https://www.tripadvisor.ru/Hotel_Review-g608960-d15602696-Reviews-Anapskiy_bereg-Anapa_Krasnodar_Krai_Southern_District.html,Отель особого типа,,0,"Ulitsa Nekrasova 109, Анапа 353454 Россия",0,,0.0,0.0
Гостевой Дом ул. Дружбы,https://www.tripadvisor.ru/Hotel_Review-g608960-d8154331-Reviews-Guest_House_na_Druzhby_Street-Anapa_Krasnodar_Krai_Southern_District.html,Коттедж,,0,"ул. Дружбы, д. 7, Анапа 353400 Россия",0,,0.0,0.0
Na Grebne Volny Guest House,https://www.tripadvisor.ru/Hotel_Review-g608960-d15602680-Reviews-Na_Grebne_Volny_Guest_House-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"Ulitsa Trudyashchikhsya,199 А, Анапа 353440 Россия",0,,0.0,0.0
